Gene,Log2FC,PVal
SERPINB5,2.582433470130959,3.3360384028001654e-36
CDH20,2.890770765785024,0.0492921022703339
FECH,1.7601359750392347,0.0006219893219767
TCF4-AS1,3.155479386150868,0.0226605546447347
ACAA2,1.9732501820417807,0.038539530249295
SMAD7,2.467147514851745,2.7751975047198838e-08
ZBTB7C,6.754706784585182,0.024412942727459
SKOR2,5.287233665293318,0.023775868004194
RNF165,2.921583252773686,2.2045444119380635e-13
SETBP1,1.5920555776608265,0.0002110856195023
RNU6-1242P,2.559238442046758,0.0255366427799145
FHOD3,1.8634580823408065,2.899860995241537e-10
ASXL3,4.420462504904442,0.0125110484386223
DSG1,5.606909083326444,4.0759781955909455e-05
DSC3,2.538048562328865,1.1471456598206517e-12
CIAPIN1P,3.791822121055843,0.0334403829721894
KCTD1,1.8320410274746437,2.8983164775975848e-08
LAMA3,2.5626768088760605,6.599659354503868e-39
TUBB6,1.733145987759728,2.2099205015401973e-06
IMPA2,1.6580929550517234,6.129552881184192e-05
GNAL,2.8336477247121934,5.938750506835885e-08
APCDD1,5.913093960082988,0.0017399808137985
RAB31,1.7265234538512104,0.0001231600190954
RNU2-27P,5.172106281238315,0.035195165136314
LAMA1,3.251746739093547,7.789401150625684e-14
EPB41L3,6.590677210474413,9.175979117364556e-14
ARHGDIA,1.775030071020803,0.0100656602203853
SNORD1C,6.006865092972193,0.0293465568033024
CYGB,2.9578235052911723,0.0095533133235512
SPHK1,2.2001890931370345,1.1802151200550911e-09
FBF1,2.5993695363044687,2.6782399329023197e-06
CASKIN2,1.5114488329303346,0.0013297873637125
OTOP2,5.379212462755819,0.004734563814716
FDXR,1.7673264957947064,0.0002232548764332
SLC9A3R1,2.814763036751431,1.7089973953709236e-15
SDK2,4.774623735515709,1.8290576644653945e-05
MAP2K6,3.4309507390671348,0.0143870620072511
RN7SL756P,4.642989653384493,0.0021866264174704
PITPNC1,3.248503839300712,4.080216175937291e-08
PSMD7P1,4.494278572157136,0.0071309623522547
MRC2,6.304866963552468,7.5789300799194385e-22
SRSF1,1.7964379986070642,0.0091940532304867
NOG,2.716764394247418,0.015091681617769
TMEM100,6.256637083423079,0.0229473189747143
STXBP4,1.8017538087589136,1.729990994263855e-05
CA10,1.6496791007183225,0.0392389107494667
EPN3,3.1300002898045007,3.0094236002483686e-08
COL1A1,2.569094345906053,1.2608126313481559e-11
DLX3,3.0412385546023977,8.033355637312424e-15
LRRC37A17P,4.134086492113456,3.117226402899873e-07
PLCD3,1.517637119716716,0.000176923580125
NAGS,2.086698091739191,0.0051618271529935
CAVIN1,2.394951446615507,5.800525536863818e-15
KRT17,10.079621167297924,7.448287468318832e-96
KRT16,2.859842690612361,2.3589956836777398e-06
KRT14,13.043600007856176,3.109212190578728e-134
KRT24,7.771020670799929,7.080731679104659e-12
KRT222,5.052518614176889,0.0011602580125063
TNS4,2.8195384426742893,3.4998289852124246e-25
RARA,1.9300004865642613,3.1378973649190033e-10
MIR6884,5.404594588063282,0.0323511846256727
PPP1R1B,2.7038604792699314,0.0020472197920934
SLFN11,1.8310038868732863,1.4023996968895244e-05
CCL2,5.339204349071728,0.0071049395164251
MIR365B,5.404594588063282,0.0323511846256727
MIR423,5.404594588063282,0.0323511846256727
DHRS13,1.6380100692220985,0.0010368583270602
FOXN1,5.080166720537243,1.7580323716727338e-05
RPS29P22,2.997158685483645,0.0061957215953073
TUFMP1,3.775057883010464,0.0032360129221101
MTRNR2L1,5.339204349071728,0.0071049395164251
SCDP1,3.866542109435507,6.690084407981156e-07
KRT16P3,4.511165822687477,0.000405665380046
KRT16P5,6.909409037744149,9.548606353736986e-05
YWHAEP3,5.404594588063282,0.0323511846256727
TNPO1P3,5.464609155540203,5.529051024054313e-09
LGALS9B,3.441411079385192,2.395335744900129e-07
ALDH3A1,6.020733463392104,3.149140836455585e-17
SLC5A10,2.415092256881513,0.0384802988807147
LGALS9C,3.373246942696983,0.0020102781184331
KRT16P4,5.760467262038947,0.0063316320228178
KRT16P1,6.998303761054719,5.011106286494313e-15
EVPLL,2.720202394087531,0.0021586401440632
SMCR5,1.875547371025164,0.0011767370675831
KRT16P6,4.326482947343554,3.021241101551981e-23
USP32P1,7.657297735539516,5.674094198374788e-12
CCDC144A,5.111908226070604,5.510775497557536e-11
SNORD65,5.937280416616806,0.0018116253098295
TRIM16,2.089093178496353,4.900132778184802e-05
DNAH9,3.2419660179507126,0.0066175451781051
TMEM220,1.961464030144124,0.0152946578445396
MYHAS,5.937280416616806,0.0018116253098295
MIR6883,5.850929560465412,0.0235056000759086
ALOX15B,7.941385082293502,3.75808192353228e-17
CHRNB1,2.3898357654997127,0.002913307042275
KCTD11,1.6128840383397052,6.226065146954877e-06
